Anomalous,Cluster,Day,Month,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0,0,13,1,0.180991582406241,0.180097744937258,0.248268177679953,0.464878391425721,0.570180656470521,0.571007717288321,0.571129216935748,0.576079410307001,0.576776027199974,0.576353205174986,0.575027755687123,0.571207481543911,0.524995896828967,0.544571662562461,0.798026548974366,0.99590891615272,1,1,0.999836522666544,0.794739306748376,0.48226446332533,0,0.230620271426464
0,0,14,1,0.176611594927608,0.175840388445523,0.255555305832107,0.501617837652304,0.684498334504624,0.718702819620022,0.557936783825238,0.57463736065738,0.576219732739979,0.576023007065658,0.577634679908371,0.576385328206714,0.560504190147854,0.54055307759521,0.828444998393884,0.998992697401773,1,1,1,0.756494728274238,0.478808408311537,0,0.287481127848009
0,0,15,1,0.180409663741054,0.179439721624205,0.241239421258253,0.44333310315734,0.57841621662565,0.574261696247075,0.572237677512922,0.558010281939111,0.574962255696017,0.570254771252864,0.571562611033469,0.532659117489716,0.574962255696017,0.498004455239816,0.742883409851284,0.920145513289097,1,1,1,0.999917255303421,0.75974720969809,0.510330389921114,0
0,1,16,1,0.180204689391693,0.181017006625017,0.188776074103501,0,0.574962255696017,0.574953546053281,0.574962255696017,0,0,0,0.574962255696017,0,0,0.431221691772013,0.680776442493411,0.795917751940123,0.997774863040501,1,1,1,1,0.994096744524601,0.73327903430109
0,1,17,1,0.412309181522376,0.214971021742188,0.181339246830589,0.180460385732845,0.197978651110584,0,0.574962255696017,0.542645021064004,0.569397208234006,0.577296024367618,0.576508933469962,0.575199431674666,0.576347820900577,0.57411626187226,0.741715681058483,0.888632126196492,0.99997369807277,0.999789787229697,1,1,1,1,1
0,2,18,1,0.862443383544026,0.285559785751612,0.179535861141788,0.178129729237394,0.169022673077006,0.287481127848009,0.472354868450266,0.745838095262269,0.770517635163493,0.996325885636592,1,0.996024096850255,0.758523565495834,0.725456437496539,0.765232082019397,0.797951515290682,0.804925830922757,0.79046366004278,0.775581013200831,0.739960960377096,0.564586079376281,0.524270875217335,0
0,0,19,1,0.172869681713448,0.184272930360431,0.180068395570137,0.200361017903047,0,0.484419233041866,0.561061611151671,0.564391263638197,0.762926991929669,0.813266983633064,0.818590485485709,0.844731879536358,0.797154792620722,0.774383505387073,0.989191438227558,1,0.99997825577741,0.978981976252542,0.793741514912916,0.568364016227251,0.448341164391454,0.287481127848009,0.174829966888202
0,0,20,1,0.180542792148107,0.178663580236577,0.257729143326493,0.531775780826533,0.742995354900227,0.748430789062053,0.561093233189678,0.57330895355061,0.577965859560749,0.576418013335935,0.574881927576566,0.576345271098533,0.572535327130501,0.59424891767179,0.862601995948057,0.999880128378151,0.999880128378151,0.999880128378151,1,0.79032073956127,0.490113065802224,0,0.279499067302104
0,0,21,1,0.180543094311304,0.179445371616453,0.246937358458255,0.497995297101902,0.588269740176903,0.718702819620022,0.565107125160512,0.572552150079759,0.572010685058359,0.574242343842854,0.577444065792873,0.575746132749461,0.553693554236698,0.562102499223147,0.785459830515592,0.998153546656606,1,1,1,0.851586483204057,0.495967527364085,0,0.24516393390199
0,0,22,1,0.1811333492504,0.18097665146378,0.22174088799184,0.431409969230582,0.575938655638115,0.574651902222765,0.569877049281618,0.535433375359256,0.568735801374754,0.574962255696017,0.574962255696017,0.530155038351594,0.574962255696017,0.489004381389495,0.751542315952777,0.93315378322913,1,1,1,0.999902183184459,0.789522560783887,0.527413825370864,0
0,1,23,1,0.178055144769271,0.181077910023792,0.183028557319063,0,0.574704103706507,0.574930186071497,0.564154317470748,0.574930186071497,0.574930186071497,0.574930186071497,0.574930186071497,0.574930186071497,0,0.45368713293348,0.691766509954098,0.848661676095415,0.998085787811239,0.999944223078641,0.999944223078641,0.999944223078641,0.999944223078641,1,0.756681803881145
0,1,24,1,0.287481127848009,0.216367530115318,0.18142267717955,0.180357026628262,0.168844871084295,0.257190839245756,0,0.433769703565049,0.568577879186866,0.559372980697439,0.554705364242385,0.557571408087154,0.568215289360758,0.568730562002448,0.578150946071951,0.782069478720258,0.862443383544026,0.862443383544026,0.925415263774613,0.999996340314945,1,1,0.995854143472479
0,2,25,1,1,0.333333333333333,0.207106773637479,0.204879409311249,0.195451601773934,0.329588455695048,0.553813524974864,0.652547026898377,0.7905664297873,0.833333333333333,0.833333333333333,0.668500195258172,0.664146281726636,0.828132071073308,0.994696250753478,0.883452024642195,0.841719494392733,0.717307496374967,0.658958340495458,0.635145658398815,0,0.2433625459604,0.206276240726303
0,0,26,1,0.158485506938439,0.172347567750146,0.431221691772013,0.751018558628533,0.975739634415322,1,0.971111993985776,0.862443383544026,0.860541508014425,0.862443383544026,0.757730226642234,0.546570139620747,0.49813256720759,0.574403194674967,0.574962255696017,0.574962255696017,0,0,0.227760798068759,0.184875225512312,0.181359607229787,0.181357212241088,0.181356337196607
1,0,27,1,0.181356337196607,0.181356337196607,0.181354516784962,0.181347181548986,0.181190535445649,0.177700757646393,0.16263025870671,0,0,0,0.568469803481957,0.574962255696017,0.545302643841884,0.734069347659662,0.862443383544026,1,1,1,1,0.80864291994468,0.52611207726342,0,0.287481127848009
0,0,28,1,0.181335197937207,0.180668635109449,0.253632099606376,0.487112136896933,0.573416539105317,0.56352047735835,0.560919104408387,0.547067010873464,0.572263206156965,0.555750434013512,0.563714693278532,0.57273104453441,0.571959941674987,0.561465748613949,0.782432893883705,0.97820265222665,1,1,1,0.807432927504722,0.489532231027966,0,0.231627462769393
0,0,29,1,0.180859584760694,0.179774978242269,0.244133460181524,0.467883097629964,0.568324352824403,0.57182806232417,0.575073492219298,0.567901517290686,0.563492302331053,0.573864406064734,0.575645605165173,0.575395150893242,0.564295856128438,0.553199021686512,0.781733854260413,0.973502396282639,1,1,1,1,0.790573101582024,0.473689893604876,0
0,1,30,1,0.175737026783597,0.180341958437521,0.180967191394358,0,0.574962255696017,0.574962255696017,0.574962255696017,0.574962255696017,0.574962255696017,0.574962255696017,0.574962255696017,0,0,0.431221691772013,0.606160263935296,0.843821770674367,0.999681986531005,1,1,1,1,1,0.874289046484473
0,1,31,1,0.432094322145268,0.22693457738655,0.181094449351871,0.178076212426313,0.164328528052558,0,0.508931204452101,0.551999380107937,0.572063173835172,0.575124446392823,0.574139464089419,0.575127400285382,0.575639583696706,0.576342170967997,0.783275316862424,0.994379313517131,1,1,1,1,1,1,1
0,2,1,2,0.308692129022709,0.118234526673132,0.00570917246226315,0.00364192971398344,0,0.117843458582517,0.339081767482068,0.471397040261131,0.491734832819155,0.482801438915532,0.482188690949229,0.485358539361547,0.503017532069107,0.824793568948415,1,0.632333650819955,0.459683871317431,0.430096984348117,0.81932707242714,0.74667761477285,0.308692129022709,0.133736677406897,0.0051659191698656
0,0,2,2,0.00673605053973922,0,0.0321343361106537,0.312375681985653,0.472163057019704,0.469657081021769,0.66044061151188,0.658228963974521,0.498593206494113,0.486972051736697,0.48590406506937,0.480662891539146,0.484867870201194,0.512567388076158,0.834303692607292,1,1,1,0.999955162486692,0.633048572194658,0.3428693483324,0.137217619076804,0.0184287063826036
0,0,3,2,0.0017491776720093,0,0.0760722495982802,0.403247683568485,0.451889876996208,0.480967889646417,0.483465739306285,0.484915449526721,0.482837148196839,0.481129427074614,0.481149130392356,0.480880325805393,0.408448997036608,0.46318415443504,0.761906682848094,0.983759760888823,1,1,1,0.741716140351823,0.338656343924447,0.131018252453791,0.00754765352804964
0,0,4,2,0.181256190947847,0.181173890527167,0.238513921624741,0.47127178648461,0.5682873279706,0.574897470965056,0.572684973141743,0.570025281017519,0.56849877908103,0.573802313485567,0.569328310087655,0.571913051984747,0.502997439596239,0.481191532207658,0.708639366563536,0.791610884681665,0.99961749977927,1,1,0.866077418330491,0.481822001822515,0,0.224178163619938
0,0,5,2,0.18124619853174,0.180214128336573,0.226727355583343,0.466060133305925,0.558539022852873,0.57248968036824,0.542271376051877,0.574435801911714,0.535310758843175,0.56693119360843,0.574962255696017,0.574962255696017,0.574962255696017,0.490965426263441,0.775890958799261,0.862443383544026,0.999848328650333,1,1,0.998159992324806,0.736165525182065,0.475525628761327,0
0,1,6,2,0.181316394681427,0.180774590857724,0.185313244802282,0,0.574962255696017,0.574962255696017,0.574962255696017,0.574962255696017,0.574962255696017,0.563660755997841,0.572455930294834,0.574962255696017,0,0.431221691772013,0.661176134047884,0.854418664041661,0.996550996489375,1,1,1,1,1,0.839703418970261
0,1,7,2,0.465080434416588,0.226639145351608,0.180682135613412,0.177559297037286,0.176816054583572,0,0.569240130750249,0.529099816491993,0.577024076668216,0.574697589114637,0.575856968662382,0.574956586237915,0.574156750912563,0.57609806032036,0.788551765553945,0.862443383544026,0.997743017442915,0.997746072798407,0.99986759230389,1,1,1,1
0,2,8,2,0.799420767637575,0.142664886301076,0.0104464598587089,0,0.0557744891612601,0.315620070411127,0.601157044891767,0.718926039450109,0.955479323106105,1,1,1,0.997288447549088,0.996247213201787,1,1,0.981135752112948,0.825795709940046,0.653897630072527,0.478142873626651,0.327539061411054,0.120825327128651,0.00953228403116129
0,0,9,2,0.00196044828748066,0,0.100641451755894,0.39868259738852,0.490448665721099,0.657124926400927,0.486534039490205,0.479828514977603,0.484569918787983,0.482761793554433,0.482739691821829,0.484769185289263,0.482866237765215,0.504528584156888,0.84385512875857,1,1,1,0.991079373038658,0.501838961042406,0.33268173561541,0.131505831662324,0.000588884529465072
0,0,10,2,0.0015384346186029,0,0.0926452245785618,0.382163556333232,0.470030687949268,0.487703633625224,0.470868359669209,0.483660637819037,0.479849461440507,0.479587753763562,0.479485047160681,0.475483207075768,0.472115730425053,0.450757696825678,0.775123949259303,0.994625475168059,1,1,1,0.746282288316029,0.333613388148706,0.131221027726729,0.01700737571609
0,0,11,2,0.18117634572824,0.180339385653725,0.244400815461196,0.46380528216467,0.566485210574844,0.570799796505157,0.563450037597299,0.569532897011004,0.573672976712575,0.571539749772292,0.570313505866373,0.564756224664137,0.519410755995357,0.515490607103403,0.791378830038171,0.957080675999396,1,1,1,0.94937652837058,0.471930546571219,0,0.259814878805909
0,0,12,2,0.000859474900283445,0,0.0555993286294591,0.320578557607182,0.475890513536933,0.483922596411993,0.461800581090254,0.449919928491852,0.447340747379563,0.466929980938519,0.478542444195649,0.446336396557016,0.48149764662773,0.36110007864264,0.738048939204973,0.832195069002297,0.997684944637164,1,1,1,0.922060512041318,0.407623724685139,0.357868848709024
0,1,13,2,0.190022925039495,0.180455701914366,0.205365023391281,0,0.56703958597195,0.574040817303996,0.574962255696017,0.574962255696017,0.573040821612632,0.570230922264517,0.574962255696017,0.574962255696017,0,0.431221691772013,0.574742395070647,0.773387324634836,0.863899435716842,0.999992399520118,1,1,1,1,0.849957617639801
0,1,14,2,0.45507778559888,0.252111100273996,0.1811016975881,0.178253458936601,0.160311611363481,0,0.525136951726336,0.543457327401054,0.57309334205242,0.592499882410489,0.581593792755581,0.573834745309056,0.575063545199664,0.57548347641209,0.717699034680346,0.862443383544026,1,1,1,1,1,1,0.985562521766512
0,2,15,2,0.477327699550605,0.284750303197606,0.183523905178018,0.18043048903191,0.171029627452842,0.281612952542769,0.431221691772013,0.722136005048387,0.859009094468933,0.936191234741732,0.862443383544026,0.862443383544026,0.862443383544026,0.862443383544026,0.975056344695616,1,1,1,0.999968345766484,0.99925549591043,0.783265763637281,0.502166746392216,0
0,0,16,2,0.165800655324498,0.18277705193613,0.175446081111969,0.192533079563099,0,0.551560959705883,0.565628722814389,0.573038708586572,0.706397657046121,0.718702819620022,0.718702819620022,0.718702819620022,0.668364374082007,0.722959301765514,0.885421006190206,1,1,0.956821481259094,0.827478350197154,0.593696173278395,0.492415861397844,0.287481127848009,0.194778942678403
0,0,17,2,0.181084979102765,0.180890572688891,0.173631128012555,0,0.484771803620656,0.551399687255507,0.574210898159248,0.573416247873903,0.572905813383434,0.568977962256108,0.573782757563619,0.572287778404018,0.534634908168905,0.565831110408733,0.786805857994584,0.996013185213082,1,1,1,0.800037577717671,0.513477200188236,0,0.200276069809709
0,0,18,2,0.00221103493611985,0,0.0693873683517197,0.346903960632309,0.478494312524674,0.482545109587937,0.479381568844546,0.47787191054056,0.4786788786014,0.474441070519071,0.473982516665787,0.475567317524054,0.410310977508186,0.428031825587489,0.72180443077473,0.889246675668632,1,1,1,0.955892742245398,0.437608656475349,0.306877646032097,0.112110873250356
0,0,19,2,0.179313153607408,0.180719726797859,0.221914331644194,0.431215766768604,0.558638661140125,0.577320866857169,0.561792899787187,0.562920003017847,0.561849418513513,0.561716287007693,0.571098090282688,0.522924985745753,0.574954355691472,0.499825503191876,0.730294607999116,0.861860280683883,0.999467101157241,0.999986259959733,0.999986259959733,1,0.784615560961982,0.439874623362564,0
0,1,20,2,0,0.00591262469529491,0.0428431388299515,0.309737088858206,0.484179008790877,0.4824182013158,0.432023048419809,0.451719938782177,0.484179008790877,0.484179008790877,0.484179008790877,0.484179008790877,0.484179008790877,0.35494394276742,0.684040655076688,0.833062848656218,0.999991609801271,1,1,1,1,0.999765099984101,0.749113776518904
0,1,21,2,0.312528768163676,0.0651415852855342,0.00281630031860369,0,0.0444540790284556,0.308885823628375,0.438356930253522,0.486266391402031,0.658089580167633,0.741164077516564,0.715216011230665,0.482596882452381,0.467545300005103,0.483125422891668,0.739149755340747,0.996019385803475,0.999781686456167,0.999781686456167,0.999781686456167,0.999781686456167,0.999781686456167,0.999781686456167,1
0,2,22,2,0.311416492499918,0.113551992025626,0.00452913779789536,0,0.0318291147917354,0.311416492499918,0.488541479904901,0.700109757759019,0.832966407329676,0.837756278875858,0.794838599132019,0.659451501026147,0.608874923439605,0.758683361045645,0.910014374355082,1,0.68575980980083,0.477722223367243,0.475831837844619,0.39883841934643,0.485433996763033,0.137398988236804,0.0145322264263832
0,0,23,2,0.00532627062391552,0.00301472061619811,0.089021288342159,0.348491669089859,0.460264871776453,0.4811888654469,0.484375286818957,0.478008845338087,0.480529727663966,0.485278792783293,0.486809535024953,0.485642157891068,0.486949861064558,0.482536640937571,0.822188613411797,0.999903114576137,0.999903114576137,0.999903114576137,1,0.627349190411656,0.357039205260755,0.134713904387934,0
0,0,24,2,0.00105162048258953,0,0.0839312721837203,0.391314265490894,0.457236495397911,0.471376305951735,0.482321714607328,0.481536626550946,0.482349588316708,0.479034767493628,0.482994439717489,0.481127769211315,0.477481438187528,0.478482056283486,0.762226366039602,0.993326792080218,1,1,1,0.791440193028704,0.332964390335085,0.130487061306802,0.00333569053689073
0,0,25,2,0.180570711130526,0.179935605302014,0.252580055203592,0.508018036330485,0.567424670517516,0.575870109821201,0.576991235090468,0.574343885231818,0.574052915897877,0.571447033862361,0.57174840058619,0.570606387837816,0.504484964382859,0.496644901267166,0.772682918862828,0.916696268500081,1,1,1,0.973529527097052,0.479648558943606,0,0.259583752686677
0,0,26,2,0.177144154624372,0.179484239167425,0.245444010113422,0.455442269591943,0.569192552270016,0.56812072380016,0.571335900503025,0.570263637519215,0.567653071973861,0.571464302301744,0.57364320794707,0.546096061454111,0.574962255696017,0.485013738814894,0.749542394011207,0.912715072608096,1,1,1,1,0.786099919301106,0.467865509742267,0
0,1,27,2,0.170176310437596,0.181380588703975,0.193496731074494,0,0.554022897996788,0.574962255696017,0.566968174180042,0.574962255696017,0.574962255696017,0.574962255696017,0.574962255696017,0.574962255696017,0,0.432648140823399,0.722272242117533,0.868347971468961,1,1,1,1,1,1,0.979555636408377
0,1,28,2,0.443291962589742,0.228373502168358,0.180451178474829,0.178881170372073,0.171248936631351,0,0.573622547707704,0.498812032976379,0.575390149564715,0.577115293702824,0.577313277542153,0.574759093708414,0.571361228577829,0.571015078634249,0.716702755970792,0.908242894873857,0.999980655523835,1,1,1,1,1,0.999660016579238
0,2,1,3,0.903832610304636,0.301221695690458,0.177671740898385,0.173640616658918,0.183918705688336,0.451832543535688,0.565359151549974,0.618338105734053,0.810263353703089,1,0.870749524766074,0.606665637340664,0.569383081098647,0.591440646366022,0.603330552477763,0.702120365995323,0.587395984818879,0.603110657333086,0.572722859329367,0.602443391380917,0,0.189013227390705,0.187973596312763
0,0,2,3,0.00390620255142962,0,0.0869883973229792,0.358540916553759,0.472406137816279,0.485932006866773,0.480974812860119,0.487774238434982,0.478256663710275,0.484961795777612,0.485313057118632,0.481537494404664,0.481390595486745,0.482785226722992,0.79262574876529,1,1,1,0.998979125374209,0.748022304408307,0.340346219501433,0.133281813723337,0.00298380038716957
0,0,3,3,0.181223301187021,0.180979218254757,0.251789987619198,0.485422958499921,0.571430514944551,0.57840889592341,0.572322962593593,0.576038898793493,0.576427200445933,0.577803739669818,0.576714792859571,0.575020361327985,0.548013127129928,0.544619075797202,0.606449783186375,0.830386311354312,0.999513540110457,1,1,0.796067117086712,0.432682746085718,0,0.201996593033351
0,0,4,3,0.181162939945309,0.180435445645923,0.249367952128177,0.475628178766094,0.571436380619663,0.57432344017858,0.576498608069812,0.568214509911027,0.56653105419391,0.562369550636457,0.559250266798657,0.529639923868634,0.574962255696017,0.493531029569797,0.715313676851596,0.872210343999973,1,1,1,0.932973305416522,0.503495505133684,0,0.223440036412857
0,0,5,3,0.180613179716994,0.179828253364694,0.249571503631233,0.491407323655429,0.568019539984868,0.572519398456344,0.575538927923887,0.533644616579429,0.574505733940804,0.574962255696017,0.573120730510522,0.566051039624432,0.565858221968088,0.476612853915989,0.73371348543442,0.863201878505894,0.999067245667496,1,1,0.99946824467297,0.798173720031394,0.48341532449577,0
0,1,6,3,0.18042290793132,0.181030765393091,0.17586775745882,0,0,0,0.574962255696017,0.574962255696017,0.574962255696017,0,0,0,0,0,0.501142727278323,0.788189663283207,0.991607267241594,1,1,1,1,1,0.995397808497826
0,1,7,3,0.441596729352916,0.274685700270882,0.160866815189021,0.157282680399699,0.211598197160448,0,0.484703895430463,0.570232938892752,0.577364208790089,0.57504797645365,0.574606149878229,0.576655619981197,0.574966425396381,0.5760984398121,0.777458753695087,0.875428978977752,0.999975219134372,1,1,1,1,1,0.299537546248051
0,2,8,3,1,0.349429086160317,0.251698892116056,0.213447501208901,0.207903407059261,0.213345753056893,0,0.597699564969852,0.69748855496458,0.696542391435608,0.697348006631369,0.67132818093468,0.695928815869764,0.669446961284516,0.697355434590427,0.703292167602424,0.693683184636786,0.698115117285531,0.677808767621886,0.66662278584435,0,0.244526750901429,0.220073948152711
0,0,9,3,0.178329426132277,0.174958767334826,0.269537941905828,0.546264167142864,0.638859627503087,0.718743944133064,0.597614125404964,0.567735673744602,0.569504943999749,0.573553300792658,0.575771315409955,0.571976472243625,0.573022119464999,0.600562147729119,0.862445920329176,1,1,1,0.99999933723725,0.82211280767148,0.439961598201336,0,0.223351319868294
0,0,10,3,0.181543602756384,0.180582797097484,0.234759732166936,0.457104760926717,0.573534412923058,0.578233468960373,0.57343119158527,0.566678445709862,0.566259611583971,0.566456447533195,0.567403784652218,0.565303286780741,0.533459183562664,0.557426193175548,0.828151099204951,0.961118609628551,1,1,1,0.800679084997467,0.509007319626269,0,0.210860057782369
0,0,11,3,0.177418436003308,0.176461310884594,0.236185904139114,0.470889730397318,0.572217870299015,0.573694892921633,0.574725734089287,0.57508312503657,0.57424468909858,0.571842507639368,0.571612760505775,0.571773367388254,0.513822074594098,0.507247108171721,0.751031948610246,0.903428090602828,1,1,1,0.998981416802056,0.746840116285336,0.437678301821895,0
0,0,12,3,0.000998416129872096,0,0.0372217564781172,0.325738948715369,0.462160234180102,0.480599576345705,0.478349442998469,0.472142610434192,0.475681976055651,0.474745654150563,0.460250958167507,0.454272084249664,0.481750776847507,0.333530122751983,0.629488285990323,0.823060404336194,0.999996424921412,1,1,1,0.876156040341581,0.517180049741797,0.333265648583512
0,1,13,3,0.176436565302889,0.181150420165134,0.183829085507289,0,0.530739098666464,0.566089463157977,0.574962255696017,0.573745780908423,0.574962255696017,0.574962255696017,0.574962255696017,0.574962255696017,0,0.431221691772013,0.693704925362074,0.867053105793614,1,1,1,1,1,1,0.993334533322397
0,1,14,3,0.448288991474168,0.237086489445746,0.181506054491346,0.179411504398822,0.19041742972858,0,0.498865837440625,0.561466919552021,0.575925490002719,0.571737041093685,0.573272570446114,0.57760915236253,0.575813169389421,0.574232878104211,0.780777620339743,0.901848198550811,1,1,1,1,1,1,0.989046697076893
1,2,15,3,0.910288135559177,0.147088518989089,0,0.00278502628350555,0.0159693374404047,0.319236707187931,0.539115819771748,0.737482189844997,0.972242187327561,1,1,0.976457751483831,0.835360290974529,0.89475520658495,0.999852874047014,1,1,0.996126918148239,0.70162928958264,0.473469117381167,0.491277901783464,0.14637855285424,0.0192810007021181
0,0,16,3,0.00169958325657117,0,0.0982220719097101,0.446442084232167,0.588935398989185,0.780185668952009,0.656654869760233,0.474302893801908,0.475366365383066,0.468839592152427,0.471029739135445,0.477772883320492,0.481119235063267,0.476344956729161,0.794713530751245,1,1,1,0.997820614156226,0.735624648894214,0.353503095852051,0.13185994139487,0.0184563589503706
0,0,17,3,0.18065287718519,0.17961118974788,0.215513414947792,0.431221691772013,0.560331046528159,0.574086536193229,0.507162105926118,0.574962255696017,0.574962255696017,0.571643160717656,0.574962255696017,0.574962255696017,0.574962255696017,0.500492406972927,0.717676889450152,0.880719093497142,1,1,1,0.996997228074694,0.666589562959001,0.431221691772013,0
0,0,18,3,0.171057845723056,0.178883071613774,0.228245426419297,0.447469996792993,0.569277072835551,0.571385256902963,0.572321673459263,0.572864512373588,0.568588385168578,0.563735201800487,0.568212890685426,0.567523693324387,0.561875184821859,0.497240166300551,0.77671167782135,0.930952409100441,1,1,1,0.865328079808833,0.522349323904403,0,0.206956330321897
0,0,19,3,0.181131287331013,0.18036307838887,0.224169596042286,0.431206067862121,0.555274081393406,0.576059992629175,0.557568557504979,0.574941423816161,0.57432722953836,0.574941423816161,0.573179251073224,0.561471611517463,0,0.433543492059245,0.607524972600101,0.781438639639821,0.998193850092836,0.999963768265395,0.999963768265395,1,0.789001598587406,0.436901381366996,0
0,1,20,3,0.175709621944129,0.180051859736105,0.19268701898351,0,0.547112566576439,0.561914984700391,0.549057109766422,0.567502709213714,0.560693957166344,0.574962255696017,0.569204189122919,0.553162696703689,0.53178632221483,0.506397993254613,0.785966380019311,0.997656591216878,1,1,1,1,1,0.999168620163943,0.80321924288747
0,1,21,3,0.287481127848009,0.207934247926485,0.180751723219921,0.179091078709687,0.169415529904356,0.144659663253746,0,0.552609478975736,0.54916371271784,0.57285007021198,0.573938202778133,0.57221712202895,0.549257939001224,0.558998221774677,0.696114071825059,0.8014462311106,0.998196416443877,1,1,1,1,1,0.999963661188691
0,2,22,3,0.897148002710893,0.297119488996582,0.187514736350628,0.184370896899012,0.172596512084542,0.297424070282983,0.486717682614775,0.62041474073374,0.740288266523033,0.743560175707457,0.736308492517857,0.660980803084122,0.604106406450692,0.737002854832349,0.790525607101751,0.892272210848949,1,0.760553591536372,0.804584316689552,0.502324975044937,0,0.248086462789322,0.184180794766163
0,0,23,3,0.00318307255206641,0,0.098580137690656,0.436002271206173,0.5189437930112,0.657678854272249,0.452074478865806,0.48168247974825,0.481772495258195,0.481350197654566,0.480048709481681,0.480884464414647,0.479440254414849,0.464645218179805,0.768173356221556,0.993673030176561,1,1,0.998703847272112,0.647882093245401,0.35430343268393,0.132908917401025,0.00561102897073694
0,0,24,3,0.181011467788519,0.17982696627241,0.244039457279953,0.482960026625757,0.587216300160382,0.649781854749167,0.558758742291938,0.574726644774843,0.574722816199438,0.573184135453102,0.574254373831238,0.57431838351573,0.539050914228491,0.554640946951957,0.744024348597755,0.969656410185985,1,1,1,0.806809470594097,0.508203564446032,0,0.265187961900298
